"","GEOID","NAME","variable","estimate","moe"
"8356","53061052604","Census Tract 526.04, Snohomish County, Washington","B28003_004",1685,163
"8357","53061052604","Census Tract 526.04, Snohomish County, Washington","B28003_005",116,71
"8358","53061052604","Census Tract 526.04, Snohomish County, Washington","B28003_006",51,33
"8359","53061052605","Census Tract 526.05, Snohomish County, Washington","B28003_001",1933,156
"8360","53061052605","Census Tract 526.05, Snohomish County, Washington","B28003_002",1823,166
"8361","53061052605","Census Tract 526.05, Snohomish County, Washington","B28003_003",0,18
"8362","53061052605","Census Tract 526.05, Snohomish County, Washington","B28003_004",1769,172
"8363","53061052605","Census Tract 526.05, Snohomish County, Washington","B28003_005",54,48
"8364","53061052605","Census Tract 526.05, Snohomish County, Washington","B28003_006",110,69
"8365","53061052606","Census Tract 526.06, Snohomish County, Washington","B28003_001",1883,197
"8366","53061052606","Census Tract 526.06, Snohomish County, Washington","B28003_002",1804,204
"8367","53061052606","Census Tract 526.06, Snohomish County, Washington","B28003_003",12,17
"8368","53061052606","Census Tract 526.06, Snohomish County, Washington","B28003_004",1694,179
"8369","53061052606","Census Tract 526.06, Snohomish County, Washington","B28003_005",98,115
"8370","53061052606","Census Tract 526.06, Snohomish County, Washington","B28003_006",79,54
"8371","53061052607","Census Tract 526.07, Snohomish County, Washington","B28003_001",1941,208
"8372","53061052607","Census Tract 526.07, Snohomish County, Washington","B28003_002",1900,210
"8373","53061052607","Census Tract 526.07, Snohomish County, Washington","B28003_003",0,18
"8374","53061052607","Census Tract 526.07, Snohomish County, Washington","B28003_004",1818,224
"8375","53061052607","Census Tract 526.07, Snohomish County, Washington","B28003_005",82,45
"8376","53061052607","Census Tract 526.07, Snohomish County, Washington","B28003_006",41,38
"8377","53061052701","Census Tract 527.01, Snohomish County, Washington","B28003_001",606,69
"8378","53061052701","Census Tract 527.01, Snohomish County, Washington","B28003_002",588,69
"8379","53061052701","Census Tract 527.01, Snohomish County, Washington","B28003_003",13,16
"8380","53061052701","Census Tract 527.01, Snohomish County, Washington","B28003_004",554,71
"8381","53061052701","Census Tract 527.01, Snohomish County, Washington","B28003_005",21,18
"8382","53061052701","Census Tract 527.01, Snohomish County, Washington","B28003_006",18,15
"8383","53061052706","Census Tract 527.06, Snohomish County, Washington","B28003_001",2099,199
"8384","53061052706","Census Tract 527.06, Snohomish County, Washington","B28003_002",2046,198
"8385","53061052706","Census Tract 527.06, Snohomish County, Washington","B28003_003",0,18
"8386","53061052706","Census Tract 527.06, Snohomish County, Washington","B28003_004",1947,194
"8387","53061052706","Census Tract 527.06, Snohomish County, Washington","B28003_005",99,131
"8388","53061052706","Census Tract 527.06, Snohomish County, Washington","B28003_006",53,51
"8389","53061052707","Census Tract 527.07, Snohomish County, Washington","B28003_001",1511,236
"8390","53061052707","Census Tract 527.07, Snohomish County, Washington","B28003_002",1492,235
"8391","53061052707","Census Tract 527.07, Snohomish County, Washington","B28003_003",0,13
"8392","53061052707","Census Tract 527.07, Snohomish County, Washington","B28003_004",1457,236
"8393","53061052707","Census Tract 527.07, Snohomish County, Washington","B28003_005",35,37
"8394","53061052707","Census Tract 527.07, Snohomish County, Washington","B28003_006",19,22
"8395","53061052708","Census Tract 527.08, Snohomish County, Washington","B28003_001",1965,246
"8396","53061052708","Census Tract 527.08, Snohomish County, Washington","B28003_002",1965,246
"8397","53061052708","Census Tract 527.08, Snohomish County, Washington","B28003_003",8,12
"8398","53061052708","Census Tract 527.08, Snohomish County, Washington","B28003_004",1932,249
"8399","53061052708","Census Tract 527.08, Snohomish County, Washington","B28003_005",25,23
"8400","53061052708","Census Tract 527.08, Snohomish County, Washington","B28003_006",0,18
"8401","53061052709","Census Tract 527.09, Snohomish County, Washington","B28003_001",1148,71
"8402","53061052709","Census Tract 527.09, Snohomish County, Washington","B28003_002",1124,75
"8403","53061052709","Census Tract 527.09, Snohomish County, Washington","B28003_003",0,13
"8404","53061052709","Census Tract 527.09, Snohomish County, Washington","B28003_004",1074,90
"8405","53061052709","Census Tract 527.09, Snohomish County, Washington","B28003_005",50,51
"8406","53061052709","Census Tract 527.09, Snohomish County, Washington","B28003_006",24,27
"8407","53061052710","Census Tract 527.10, Snohomish County, Washington","B28003_001",1573,222
"8408","53061052710","Census Tract 527.10, Snohomish County, Washington","B28003_002",1556,221
"8409","53061052710","Census Tract 527.10, Snohomish County, Washington","B28003_003",0,13
"8410","53061052710","Census Tract 527.10, Snohomish County, Washington","B28003_004",1527,219
"8411","53061052710","Census Tract 527.10, Snohomish County, Washington","B28003_005",29,35
"8412","53061052710","Census Tract 527.10, Snohomish County, Washington","B28003_006",17,28
"8413","53061052711","Census Tract 527.11, Snohomish County, Washington","B28003_001",1379,225
"8414","53061052711","Census Tract 527.11, Snohomish County, Washington","B28003_002",1379,225
"8415","53061052711","Census Tract 527.11, Snohomish County, Washington","B28003_003",0,13
"8416","53061052711","Census Tract 527.11, Snohomish County, Washington","B28003_004",1325,235
"8417","53061052711","Census Tract 527.11, Snohomish County, Washington","B28003_005",54,49
"8418","53061052711","Census Tract 527.11, Snohomish County, Washington","B28003_006",0,13
"8419","53061052803","Census Tract 528.03, Snohomish County, Washington","B28003_001",2241,228
"8420","53061052803","Census Tract 528.03, Snohomish County, Washington","B28003_002",2160,228
"8421","53061052803","Census Tract 528.03, Snohomish County, Washington","B28003_003",0,18
"8422","53061052803","Census Tract 528.03, Snohomish County, Washington","B28003_004",2040,227
"8423","53061052803","Census Tract 528.03, Snohomish County, Washington","B28003_005",120,78
"8424","53061052803","Census Tract 528.03, Snohomish County, Washington","B28003_006",81,50
"8425","53061052805","Census Tract 528.05, Snohomish County, Washington","B28003_001",1951,234
"8426","53061052805","Census Tract 528.05, Snohomish County, Washington","B28003_002",1685,212
"8427","53061052805","Census Tract 528.05, Snohomish County, Washington","B28003_003",0,13
"8428","53061052805","Census Tract 528.05, Snohomish County, Washington","B28003_004",1652,215
"8429","53061052805","Census Tract 528.05, Snohomish County, Washington","B28003_005",33,31
"8430","53061052805","Census Tract 528.05, Snohomish County, Washington","B28003_006",266,134
"8431","53061052807","Census Tract 528.07, Snohomish County, Washington","B28003_001",1613,222
"8432","53061052807","Census Tract 528.07, Snohomish County, Washington","B28003_002",1558,224
"8433","53061052807","Census Tract 528.07, Snohomish County, Washington","B28003_003",0,13
"8434","53061052807","Census Tract 528.07, Snohomish County, Washington","B28003_004",1433,253
"8435","53061052807","Census Tract 528.07, Snohomish County, Washington","B28003_005",125,101
"8436","53061052807","Census Tract 528.07, Snohomish County, Washington","B28003_006",55,48
"8437","53061052808","Census Tract 528.08, Snohomish County, Washington","B28003_001",1216,130
"8438","53061052808","Census Tract 528.08, Snohomish County, Washington","B28003_002",1201,126
"8439","53061052808","Census Tract 528.08, Snohomish County, Washington","B28003_003",22,35
"8440","53061052808","Census Tract 528.08, Snohomish County, Washington","B28003_004",1140,135
"8441","53061052808","Census Tract 528.08, Snohomish County, Washington","B28003_005",39,50
"8442","53061052808","Census Tract 528.08, Snohomish County, Washington","B28003_006",15,26
"8443","53061052809","Census Tract 528.09, Snohomish County, Washington","B28003_001",1354,235
"8444","53061052809","Census Tract 528.09, Snohomish County, Washington","B28003_002",1354,235
"8445","53061052809","Census Tract 528.09, Snohomish County, Washington","B28003_003",0,13
"8446","53061052809","Census Tract 528.09, Snohomish County, Washington","B28003_004",1338,241
"8447","53061052809","Census Tract 528.09, Snohomish County, Washington","B28003_005",16,26
"8448","53061052809","Census Tract 528.09, Snohomish County, Washington","B28003_006",0,13
"8449","53061052810","Census Tract 528.10, Snohomish County, Washington","B28003_001",1457,192
"8450","53061052810","Census Tract 528.10, Snohomish County, Washington","B28003_002",1413,205
"8451","53061052810","Census Tract 528.10, Snohomish County, Washington","B28003_003",0,13
"8452","53061052810","Census Tract 528.10, Snohomish County, Washington","B28003_004",1372,209
"8453","53061052810","Census Tract 528.10, Snohomish County, Washington","B28003_005",41,48
"8454","53061052810","Census Tract 528.10, Snohomish County, Washington","B28003_006",44,59
"8455","53061052903","Census Tract 529.03, Snohomish County, Washington","B28003_001",1829,250
"8456","53061052903","Census Tract 529.03, Snohomish County, Washington","B28003_002",1786,248
"8457","53061052903","Census Tract 529.03, Snohomish County, Washington","B28003_003",13,16
"8458","53061052903","Census Tract 529.03, Snohomish County, Washington","B28003_004",1654,247
"8459","53061052903","Census Tract 529.03, Snohomish County, Washington","B28003_005",119,55
"8460","53061052903","Census Tract 529.03, Snohomish County, Washington","B28003_006",43,36
"8461","53061052904","Census Tract 529.04, Snohomish County, Washington","B28003_001",2065,222
"8462","53061052904","Census Tract 529.04, Snohomish County, Washington","B28003_002",1986,219
"8463","53061052904","Census Tract 529.04, Snohomish County, Washington","B28003_003",13,21
"8464","53061052904","Census Tract 529.04, Snohomish County, Washington","B28003_004",1940,223
"8465","53061052904","Census Tract 529.04, Snohomish County, Washington","B28003_005",33,33
"8466","53061052904","Census Tract 529.04, Snohomish County, Washington","B28003_006",79,64
"8467","53061052905","Census Tract 529.05, Snohomish County, Washington","B28003_001",1994,277
"8468","53061052905","Census Tract 529.05, Snohomish County, Washington","B28003_002",1770,286
"8469","53061052905","Census Tract 529.05, Snohomish County, Washington","B28003_003",0,13
"8470","53061052905","Census Tract 529.05, Snohomish County, Washington","B28003_004",1514,204
"8471","53061052905","Census Tract 529.05, Snohomish County, Washington","B28003_005",256,196
"8472","53061052905","Census Tract 529.05, Snohomish County, Washington","B28003_006",224,106
"8473","53061052906","Census Tract 529.06, Snohomish County, Washington","B28003_001",1783,154
"8474","53061052906","Census Tract 529.06, Snohomish County, Washington","B28003_002",1675,151
"8475","53061052906","Census Tract 529.06, Snohomish County, Washington","B28003_003",0,13
"8476","53061052906","Census Tract 529.06, Snohomish County, Washington","B28003_004",1528,124
"8477","53061052906","Census Tract 529.06, Snohomish County, Washington","B28003_005",147,104
"8478","53061052906","Census Tract 529.06, Snohomish County, Washington","B28003_006",108,64
"8479","53061053101","Census Tract 531.01, Snohomish County, Washington","B28003_001",1786,250
"8480","53061053101","Census Tract 531.01, Snohomish County, Washington","B28003_002",1701,264
"8481","53061053101","Census Tract 531.01, Snohomish County, Washington","B28003_003",24,28
"8482","53061053101","Census Tract 531.01, Snohomish County, Washington","B28003_004",1610,279
"8483","53061053101","Census Tract 531.01, Snohomish County, Washington","B28003_005",67,61
"8484","53061053101","Census Tract 531.01, Snohomish County, Washington","B28003_006",85,59
"8485","53061053102","Census Tract 531.02, Snohomish County, Washington","B28003_001",2057,234
"8486","53061053102","Census Tract 531.02, Snohomish County, Washington","B28003_002",2012,235
"8487","53061053102","Census Tract 531.02, Snohomish County, Washington","B28003_003",0,13
"8488","53061053102","Census Tract 531.02, Snohomish County, Washington","B28003_004",1976,227
"8489","53061053102","Census Tract 531.02, Snohomish County, Washington","B28003_005",36,36
"8490","53061053102","Census Tract 531.02, Snohomish County, Washington","B28003_006",45,30
"8491","53061053201","Census Tract 532.01, Snohomish County, Washington","B28003_001",1685,177
"8492","53061053201","Census Tract 532.01, Snohomish County, Washington","B28003_002",1556,179
"8493","53061053201","Census Tract 532.01, Snohomish County, Washington","B28003_003",17,19
