GEOID,tract,native_citizen,work_from_home,no_computer,internet_subscription,mean_d_mbps,index
53075000202,2.02,-0.9969086116773328,-1.3460032259963217,-1.3005390516396753,-0.7985121408149172,0.1877415405930411,-0.12801502730500597
53075000300,3.0,1.3674699552276837,0.9641240261567605,-0.7791977841046813,1.8195234212911335,0.5166515404871435,2.234020499079917
53075000400,4.0,0.2729757061732762,-0.4504472868356555,1.5477644587954142,0.5660049321248593,-0.041302844981401625,-1.5114646380207795
53075000500,5.0,0.03811861834316951,0.7605885854384273,-1.0843731602227267,-2.1438915268971934,0.32005038828738835,1.2600244749650882
53075000601,6.01,-0.31416701340199055,-0.4199169707279055,-1.3005390516396753,1.12291161967812,0.7989418072206014,1.1517713332623236
53075000602,6.02,0.21125044591023534,-1.0407000649188218,-0.6647570180604143,0.6119353805828601,0.12299072011166763,0.13888802119795576
53075000700,7.0,-0.13200222091838215,0.09909840310384425,0.23805346962213642,-0.15357209371715472,-0.8491271755189064,-0.4440439438382596
53075000800,8.0,0.062206524787283016,-0.826987852164572,0.49236628305384084,-0.3870518733786592,-1.8089348074515086,-1.468216579535089
53075000900,9.0,0.253404282187434,0.23139643957076086,0.5305132050685966,0.03014970011484885,-0.32239622527681,-0.3138080584725857
53075001000,10.0,-1.154232750640449,-0.3181492503687389,-0.8300603467910221,-1.0779223689344226,-1.7649486238557586,-0.5043768804375739
